review_id,review,rating,date,bank,sentiment_label,sentiment_score,identified_theme,is_high_risk,review_word_count,is_short_review,detected_language,translated_review
158,like,5,2026-04-23,Commercial Bank of Ethiopia,POSITIVE,0.9910564422607422,Feature Request / General,0,1,True,en,like
159,Good !,3,2026-04-23,Commercial Bank of Ethiopia,POSITIVE,0.9998268485069276,Feature Request / General,0,2,True,en,Good !
160,good,5,2026-04-23,Commercial Bank of Ethiopia,POSITIVE,0.999816119670868,Feature Request / General,0,1,True,en,good
161,good,5,2026-04-23,Commercial Bank of Ethiopia,POSITIVE,0.999816119670868,Feature Request / General,0,1,True,en,good
162,very good cbe app,5,2026-04-23,Commercial Bank of Ethiopia,POSITIVE,0.9998026490211488,Feature Request / General,0,4,False,en,very good cbe app
163,tel birr,5,2026-04-23,Commercial Bank of Ethiopia,NEGATIVE,0.0519656538963317,Feature Request / General,0,2,True,en,tel birr
164,halaba kuleto,5,2026-04-23,Commercial Bank of Ethiopia,NEGATIVE,0.3157579302787781,Feature Request / General,0,2,True,en,halaba kuleto
165,best app ever,5,2026-04-23,Commercial Bank of Ethiopia,POSITIVE,0.9997491240501404,Feature Request / General,0,3,True,en,best app ever
166,it's good app for ease of access mobile banking transaction and use our time properly!,5,2026-04-22,Commercial Bank of Ethiopia,POSITIVE,0.999681830406189,Account Access,0,15,False,en,it's good app for ease of access mobile banking transaction and use our time properly!
167,"pls make an option fingerprint Biometric payment only, it's fast and secure to pay",4,2026-04-22,Commercial Bank of Ethiopia,POSITIVE,0.9271581768989564,Transaction Performance,0,14,False,en,"pls make an option fingerprint Biometric payment only, it's fast and secure to pay"
168,በጣም ቀላልና ፈጣን ለመጠቀም ወድጀዋለሁ,5,2026-04-22,Commercial Bank of Ethiopia,POSITIVE,0.6901,Feature Request / General,0,5,False,am,I like it very easy and fast to use
169,I love this up to much eollahi,5,2026-04-22,Commercial Bank of Ethiopia,POSITIVE,0.9998741149902344,Feature Request / General,0,7,False,en,I love this up to much eollahi
170,I hope this bank have excellent Mobile app but still not easy and not working in holidays why,4,2026-04-22,Commercial Bank of Ethiopia,NEGATIVE,0.0057387351989746,UI & Design,0,18,False,en,I hope this bank have excellent Mobile app but still not easy and not working in holidays why
171,best,5,2026-04-22,Commercial Bank of Ethiopia,POSITIVE,0.9997941851615906,Feature Request / General,0,1,True,en,best
172,"It's a great, easy-to-use, very convenient and secure app.",5,2026-04-22,Commercial Bank of Ethiopia,POSITIVE,0.99966561794281,UI & Design,0,9,False,en,"It's a great, easy-to-use, very convenient and secure app."
173,Good Job,5,2026-04-22,Commercial Bank of Ethiopia,POSITIVE,0.999835729598999,Feature Request / General,0,2,True,en,Good Job
174,best,5,2026-04-22,Commercial Bank of Ethiopia,POSITIVE,0.9997941851615906,Feature Request / General,0,1,True,en,best
175,Best app.,5,2026-04-22,Commercial Bank of Ethiopia,POSITIVE,0.999774158000946,Feature Request / General,0,2,True,en,Best app.
176,it's so use full and secure 👍💪👌,5,2026-04-22,Commercial Bank of Ethiopia,NEUTRAL,0.4818082451820373,Feature Request / General,0,7,False,en,it's so use full and secure 👍💪👌
177,"there should be atm voucher access included , and also the app crash sometimes .",1,2026-04-22,Commercial Bank of Ethiopia,NEGATIVE,0.0010748505592346,Account Access,1,15,False,en,"there should be atm voucher access included , and also the app crash sometimes ."
178,ok,1,2026-04-22,Commercial Bank of Ethiopia,POSITIVE,0.9997851252555848,Feature Request / General,0,1,True,en,ok
179,"The app has some issues we need to have a place where we save our contacts where we usually send money to, after update I keep loosing all the important accounts.Also user needs to configure their notification types we want to receive either by email ,SMS or both. right now I don't get any notifications when I receive funds from companies.",1,2026-04-22,Commercial Bank of Ethiopia,NEGATIVE,0.001006543636322,Account Access,1,61,False,en,"The app has some issues we need to have a place where we save our contacts where we usually send money to, after update I keep loosing all the important accounts.Also user needs to configure their notification types we want to receive either by email ,SMS or both. right now I don't get any notifications when I receive funds from companies."
180,after the the recent update the app not responding. even transfer to telebirr isn't working.,1,2026-04-22,Commercial Bank of Ethiopia,NEGATIVE,0.0002948641777038,Transaction Performance,1,15,False,en,after the the recent update the app not responding. even transfer to telebirr isn't working.
181,Need more additional future include for now it's not bad,1,2026-04-22,Commercial Bank of Ethiopia,POSITIVE,0.994413435459137,Feature Request / General,0,10,False,en,Need more additional future include for now it's not bad
182,I don't like. I can't make transfer to my own telebirr,1,2026-04-22,Commercial Bank of Ethiopia,NEGATIVE,0.0015877485275268,Transaction Performance,1,11,False,en,I don't like. I can't make transfer to my own telebirr
183,lag and stack not quick response 😞😞,2,2026-04-22,Commercial Bank of Ethiopia,NEGATIVE,0.0014176368713378,UI & Design,0,7,False,en,lag and stack not quick response 😞😞
184,it good. to get services,5,2026-04-22,Commercial Bank of Ethiopia,POSITIVE,0.9998569488525392,Customer Support,0,5,False,en,it good. to get services
185,good,5,2026-04-22,Commercial Bank of Ethiopia,POSITIVE,0.999816119670868,Feature Request / General,0,1,True,en,good
186,Number One App,5,2026-04-22,Commercial Bank of Ethiopia,POSITIVE,0.9983179569244384,Feature Request / General,0,3,True,en,Number One App
187,is good,5,2026-04-22,Commercial Bank of Ethiopia,POSITIVE,0.9998394250869752,Feature Request / General,0,2,True,en,is good
188,ok,5,2026-04-22,Commercial Bank of Ethiopia,POSITIVE,0.9997851252555848,Feature Request / General,0,1,True,en,ok
189,this secure app of all Ethiopia mobile banking ever.,5,2026-04-22,Commercial Bank of Ethiopia,POSITIVE,0.9989427924156188,Feature Request / General,0,9,False,en,this secure app of all Ethiopia mobile banking ever.
190,perfect app,5,2026-04-22,Commercial Bank of Ethiopia,POSITIVE,0.9998340606689452,Feature Request / General,0,2,True,en,perfect app
191,owww cbe,5,2026-04-22,Commercial Bank of Ethiopia,POSITIVE,0.9705929756164552,Feature Request / General,0,2,True,en,owww cbe
192,"Very secured, fast and favourable",5,2026-04-22,Commercial Bank of Ethiopia,POSITIVE,0.999854326248169,Feature Request / General,0,5,False,en,"Very secured, fast and favourable"
193,best,5,2026-04-22,Commercial Bank of Ethiopia,POSITIVE,0.9997941851615906,Feature Request / General,0,1,True,en,best
194,very nice 👌,5,2026-04-21,Commercial Bank of Ethiopia,POSITIVE,0.999857783317566,Feature Request / General,0,3,True,en,very nice 👌
195,اليش يتعخر معرف والله,5,2026-04-21,Commercial Bank of Ethiopia,POSITIVE,0.6113,Feature Request / General,0,4,False,om,"Why is he so proud, I know?"
196,good application 💯💯💯.,5,2026-04-21,Commercial Bank of Ethiopia,POSITIVE,0.9998037219047546,Feature Request / General,0,3,True,en,good application 💯💯💯.
197,best,5,2026-04-21,Commercial Bank of Ethiopia,POSITIVE,0.9997941851615906,Feature Request / General,0,1,True,en,best
198,ok,5,2026-04-21,Commercial Bank of Ethiopia,POSITIVE,0.9997851252555848,Feature Request / General,0,1,True,en,ok
199,good app,5,2026-04-21,Commercial Bank of Ethiopia,POSITIVE,0.9998493194580078,Feature Request / General,0,2,True,en,good app
200,good,4,2026-04-21,Commercial Bank of Ethiopia,POSITIVE,0.999816119670868,Feature Request / General,0,1,True,en,good
201,Nice App,5,2026-04-21,Commercial Bank of Ethiopia,POSITIVE,0.9998061060905457,Feature Request / General,0,2,True,en,Nice App
202,it cost us a lot just by transfer and in other way not fair,1,2026-04-21,Commercial Bank of Ethiopia,NEGATIVE,0.0006700754165649,Transaction Performance,1,14,False,en,it cost us a lot just by transfer and in other way not fair
203,Great app,5,2026-04-21,Commercial Bank of Ethiopia,POSITIVE,0.999821126461029,Feature Request / General,0,2,True,en,Great app
204,Interesting app,5,2026-04-21,Commercial Bank of Ethiopia,POSITIVE,0.9996960163116456,Feature Request / General,0,2,True,en,Interesting app
205,ok,5,2026-04-21,Commercial Bank of Ethiopia,POSITIVE,0.9997851252555848,Feature Request / General,0,1,True,en,ok
206,"i didn't get feed back through message ,Why so?",5,2026-04-21,Commercial Bank of Ethiopia,NEGATIVE,0.0011159777641296,Feature Request / General,0,9,False,en,"i didn't get feed back through message ,Why so?"
207,good and fast,5,2026-04-21,Commercial Bank of Ethiopia,POSITIVE,0.9998561143875122,Feature Request / General,0,3,True,en,good and fast
208,"v, good",5,2026-04-21,Commercial Bank of Ethiopia,POSITIVE,0.9998000264167786,Feature Request / General,0,2,True,en,"v, good"
209,very bad experience as its very slow,1,2026-04-20,Commercial Bank of Ethiopia,NEGATIVE,0.0001968741416931,Transaction Performance,1,7,False,en,very bad experience as its very slow
210,i luv it,5,2026-04-20,Commercial Bank of Ethiopia,POSITIVE,0.9778853058815002,Feature Request / General,0,3,True,en,i luv it
211,Good&fast,5,2026-04-20,Commercial Bank of Ethiopia,POSITIVE,0.9998668432235718,Feature Request / General,0,1,True,en,Good&fast
212,good,5,2026-04-20,Commercial Bank of Ethiopia,POSITIVE,0.999816119670868,Feature Request / General,0,1,True,en,good
213,good,5,2026-04-19,Commercial Bank of Ethiopia,POSITIVE,0.999816119670868,Feature Request / General,0,1,True,en,good
214,የጣት አሻራ አገልግሎት አላገኘሁም። አጠቃቀሙ ጠፍቶኝ ይሆን?,4,2026-04-19,Commercial Bank of Ethiopia,NEGATIVE,-0.296,Feature Request / General,0,7,False,am,I didn't get fingerprint service. Am I missing the usage?
215,good,4,2026-04-19,Commercial Bank of Ethiopia,POSITIVE,0.999816119670868,Feature Request / General,0,1,True,en,good
216,Rtgs limit very small,3,2026-04-19,Commercial Bank of Ethiopia,NEGATIVE,0.0395640730857849,Feature Request / General,0,4,False,en,Rtgs limit very small
217,"Trasaction history not sorted in time basis, besides the hilight transaction and its details which is found by clicking the highht transaction are diffrent. Generally, the tansaction history page has a critical problem",3,2026-04-19,Commercial Bank of Ethiopia,NEGATIVE,0.0003731250762939,Transaction Performance,0,33,False,en,"Trasaction history not sorted in time basis, besides the hilight transaction and its details which is found by clicking the highht transaction are diffrent. Generally, the tansaction history page has a critical problem"
218,good job,5,2026-04-19,Commercial Bank of Ethiopia,POSITIVE,0.999835729598999,Feature Request / General,0,2,True,en,good job
219,best bank for Android application form market place and key number,5,2026-04-19,Commercial Bank of Ethiopia,POSITIVE,0.967107892036438,Feature Request / General,0,11,False,en,best bank for Android application form market place and key number
220,i like cbe service,5,2026-04-19,Commercial Bank of Ethiopia,POSITIVE,0.9947469830513,Customer Support,0,4,False,en,i like cbe service
221,አሪፍ ነው,4,2026-04-18,Commercial Bank of Ethiopia,POSITIVE,0.3182,Feature Request / General,0,2,True,am,It's cool
222,it is the best application in the Ethiopia I like it this,5,2026-04-18,Commercial Bank of Ethiopia,POSITIVE,0.9998393058776855,Feature Request / General,0,12,False,en,it is the best application in the Ethiopia I like it this
223,super spp,5,2026-04-18,Commercial Bank of Ethiopia,NEUTRAL,0.5455143451690674,Feature Request / General,0,2,True,en,super spp
224,I have 1 year and thank you for yo ur genuine service,5,2026-04-18,Commercial Bank of Ethiopia,POSITIVE,0.9996104836463928,UI & Design,0,12,False,en,I have 1 year and thank you for yo ur genuine service
225,ካየህዋቸው ተመሳሳይ መተግበርያዎች በጣም ጥሩ መተግበርያ ነው,4,2026-04-18,Commercial Bank of Ethiopia,POSITIVE,0.6369,Feature Request / General,0,7,False,am,It's the best app you've ever seen
226,excellent,5,2026-04-18,Commercial Bank of Ethiopia,POSITIVE,0.9998434782028198,Feature Request / General,0,1,True,en,excellent
227,Excellent,5,2026-04-18,Commercial Bank of Ethiopia,POSITIVE,0.9998434782028198,Feature Request / General,0,1,True,en,Excellent
228,"im having a terrible experience with this app, im getting 'unable to connect' error, this happened for a while now and they didnt fix it, it is so unreliable in times i need it that i have to resort to using ussd code instead of it. please fix this issue",1,2026-04-17,Commercial Bank of Ethiopia,NEGATIVE,0.0002849698066711,Account Access,1,50,False,en,"im having a terrible experience with this app, im getting 'unable to connect' error, this happened for a while now and they didnt fix it, it is so unreliable in times i need it that i have to resort to using ussd code instead of it. please fix this issue"
229,Absolute garbage,1,2026-04-17,Commercial Bank of Ethiopia,NEGATIVE,0.0002071261405944,Feature Request / General,0,2,True,en,Absolute garbage
230,CBE does not offer anything international.,3,2026-04-17,Commercial Bank of Ethiopia,NEGATIVE,0.0005841255187988,Feature Request / General,0,6,False,en,CBE does not offer anything international.
231,korsa,5,2026-04-17,Commercial Bank of Ethiopia,NEUTRAL,0.0,Feature Request / General,0,1,True,om,cross
232,its good,5,2026-04-17,Commercial Bank of Ethiopia,POSITIVE,0.9998385906219482,Feature Request / General,0,2,True,en,its good
233,very nice app,5,2026-04-16,Commercial Bank of Ethiopia,POSITIVE,0.9998562335968018,Feature Request / General,0,3,True,en,very nice app
234,nice app,5,2026-04-16,Commercial Bank of Ethiopia,POSITIVE,0.9998061060905457,Feature Request / General,0,2,True,en,nice app
235,ok,5,2026-04-16,Commercial Bank of Ethiopia,POSITIVE,0.9997851252555848,Feature Request / General,0,1,True,en,ok
236,nice app,5,2026-04-16,Commercial Bank of Ethiopia,POSITIVE,0.9998061060905457,Feature Request / General,0,2,True,en,nice app
237,it looks fantasy,5,2026-04-16,Commercial Bank of Ethiopia,POSITIVE,0.9888854026794434,UI & Design,0,3,True,en,it looks fantasy
238,it's best app to use recently and upgraded day to day for internationalization,5,2026-04-16,Commercial Bank of Ethiopia,POSITIVE,0.99834942817688,Feature Request / General,0,13,False,en,it's best app to use recently and upgraded day to day for internationalization
239,it is more convenient app,5,2026-04-16,Commercial Bank of Ethiopia,NEGATIVE,0.1319703459739685,Feature Request / General,0,5,False,en,it is more convenient app
